label,titlebody
2,"goldsmith: 'i was not leant on'. the attorney general has again denied being ""leant on"" by downing street to make the legal case for invading iraq. claims a written answer on the legality of the war was drafted by downing street were ""wholly unfounded,"" he insisted during stormy lords exchanges. lord goldsmith said the answer represented his ""genuinely held independent view"" the war was legal. the text was released on the eve of a crucial commons vote in which mps backed the invasion of iraq. many labour mps have since indicated that the attorney general's answer played a pivotal role in their willingness to back the conflict. the government has resisted calls to publish the full advice, saying such papers are always kept confidential. in the house of lords, the attorney general faced a call by former tory lord chancellor lord mackay to now publish the ""full text"" of the advice - the suggestion was rejected. another peer meanwhile, lord skidelsky, said not to publish the full legal opinion would ""strengthen the suspicion that the the original text was doctored for public consumption, in exactly the same way as the notorious intelligence dossier on weapons of mass destruction"". last week lord goldsmith said in a statement:"
2,"mrs howard gets key election role. michael howard's ex-model wife, sandra, is to play a leading role in the conservative election campaign. mrs howard will make solo visits to target seats as well as accompanying her husband on his helicopter campaign trail criss-crossing the country. mr howard will host a news conference at the party's london hq every morning, tory co-chairman liam fox said. ""we want michael to be as accessible as possible,"" mr fox said, adding that the party was not afraid of scrutiny. the tory leader wanted to meet as many ordinary members of the public, mr fox said. tony blair has also said he is intending to get out and talk to as many people as possible during the election campaign. but labour campaign chiefs say there are no plans for mr blair to hold a daily news conference. mr fox responded by accusing the prime minister of ""hiding away from the scrutiny of london's media"". the liberal democrats also say they are planning to hold daily news conferences with charles kennedy. on mrs howard's role, mr fox said: ""sandra has already been campaigning with michael on a number of visits and has been undertaking short visits herself. ""that pattern will continue. it's"
2,"kennedy's cautious optimism. charles kennedy is far too canny to make any grand claims about how his party may fare at the general election. in his 22 years in the commons, he has seen his fair share of such claims dashed on the rocks of bitter experience and, he might say, the uk's political and electoral system. but even his caution cannot hide the fact that this is a party and a leader that believes it may well be on the way to something special in a few months' time. ""look, i have already said i am not going to put any artificial limits on our ambitions this time around,"" he said. he still seems to accept that the most likely outcome is another labour victory of some sort. and his general election pitch is designed around the notion of the lib dems as the ""real"" opposition. but doesn't that lead to the jibe that his is a party actively bidding to come second? he is prepared to go this far: ""a clear conclusion has been reached, including by conservatives, that the conservatives are not going to win this election. ""therefore the potential is there for the liberal democrat advance to be one"
2,"labour plans maternity pay rise. maternity pay for new mothers is to rise by â£1,400 as part of new proposals announced by the trade and industry secretary patricia hewitt. it would mean paid leave would be increased to nine months by 2007, ms hewitt told gmtv's sunday programme. other plans include letting maternity pay be given to fathers and extending rights to parents of older children. the tories dismissed the maternity pay plan as ""desperate"", while the liberal democrats said it was misdirected. ms hewitt said: ""we have already doubled the length of maternity pay, it was 13 weeks when we were elected, we have already taken it up to 26 weeks. ""we are going to extend the pay to nine months by 2007 and the aim is to get it right up to the full 12 months by the end of the next parliament."" she said new mothers were already entitled to 12 months leave, but that many women could not take it as only six of those months were paid. ""we have made a firm commitment. we will definitely extend the maternity pay, from the six months where it now is to nine months, that's the extra â£1,400."" she said ministers would consult"
2,"tory expert denies defeat warning. the conservatives' campaign director has denied a report claiming he warned michael howard the party could not win the next general election. the times on monday said australian lynton crosby told the party leader to focus on trying to increase the tories' commons presence by 25 to 30 seats. but mr crosby said in a statement: ""i have never had any such conversation... and i do not hold that view."" mr howard later added there was not ""one iota"" of truth in the report. the strategist helped australia's pm, john howard, win four elections. mr howard appointed mr crosby as his elections chief last october. mr crosby's statement said: ""the conservative party has been making an impact on the issues of lower tax and controlled immigration over the past week."" it added: ""the labour party will be wanting to do all they can to distract attention away from the issues that really matter to people."""
2,"manchester wins labour conference. the labour party will hold its 2006 autumn conference in manchester and not blackpool, it has been confirmed. the much trailed decision was ratified by labour's ruling national executive committee in a break with the traditional choice of a seaside venue. it will be the first time since 1917 that the party has chosen manchester to host the annual event. blackpool will get the much smaller february spring conference instead in what will be seen as a placatory move. for years the main political parties have rotated between blackpool, bournemouth and brighton. and the news the much larger annual conference is not to gather in blackpool will be seen as a blow in the coastal resort. in 1998 the party said it would not return to blackpool but did so in 2002. the following year bournemouth hosted the event before the party signed a two year deal for brighton to host the autumn conference. colin asplin, blackpool hotel association said: ""we have tried very hard to make sure they come back to blackpool. ""obviously we have failed in that. i just hope manchester can handle the crowds. ""it amazes me that the labour party, which is a working class party,"
2,"crucial decision on super-casinos. a decision on whether to allow westminster to legislate on super-casinos is set to be made by the scottish parliament. the government has plans for up to eight las vegas style resorts in the uk, one of which is likely to be in glasgow. scottish ministers insist they will still have the final say on whether a super-casino will be built in scotland. but opposition parties say that will not happen in practice. the vote is due to be taken on wednesday and is expected to be close. the scottish executive believes that the legislation should be handled by westminster. the new law will control internet gambling for the first time and is aimed at preventing children from becoming involved. a super-casino in glasgow could be located at ibrox or the scottish exhibition and conference centre. the new gambling bill going through westminster will allow casino complexes to open to the public, have live entertainment and large numbers of fruit machines with unlimited prizes. but the scottish national party and the tories say the issue of super-casinos should be decided in scotland and believe the executive is shirking its responsibility."
2,"mayor will not retract nazi jibe. london mayor ken livingstone has again refused to retract a nazi insult made to a jewish reporter. labour's mr livingstone, who says he is ""standing by"" his remarks, had accused an evening standard journalist of being like a ""concentration camp guard"". at his weekly press conference on tuesday he said his comments were not racist and refused to apologise. he said to media representatives: ""if you think they are racist, i think you are wrong."" the mayor said his comments would not affect the 2012 olympic bid and added that his determination to stand up for what he believed in may impress bid chiefs, who arrived in london on tuesday. ""i think it is important that the ioc (international olympic committee) members realise that when we get the games...they have a mayor who is not going to panic, change course or get in a great flap but will deliver the games on time and to budget,"" he said. on tuesday, the mayor said he would be making a full written response to the chairman of the assembly. two motions were passed by the london assembly, which is made up of 25 members elected to examine the mayor's activities, on monday"
2,"bid to cut court witness stress. new targets to reduce the stress to victims and witnesses giving evidence in courts in england and wales have been announced by the lord chancellor. lord falconer wants all crown courts and 90% of magistrates' courts to have facilities to keep witnesses separate from defendants within four years. more video links will also be made available so that witnesses do not have to enter courtrooms. it is part of a five-year plan to help build confidence in the justice system. ministers say the strategy is aimed at re-balancing the court system towards victims, and increasing the number of offenders brought to justice. launching the department for constitutional affairs' plan, lord falconer said: ""one of the top priorities will be a better deal for victims. ""the needs and safety of victims will be at the heart of the way trials are managed. ""courts, judges, magistrates, prosecutors, police and victim support - all working together to ensure the rights of victims are put first, without compromising the rights of the defendant."" he went on: ""giving evidence is a nerve-wracking experience, especially when you're a victim. ""yet with a will and with support it can be done."" lord falconer told bbc radio 4's"
2,"uk heading wrong way, says howard. tony blair has had the chance to tackle the problems facing britain and has failed, michael howard has said. ""britain is heading in the wrong direction"", the conservative leader said in his new year message. mr blair's government was a ""bossy, interfering government that takes decisions that should be made by individuals,"" he added. but labour's campaign spokesman fraser kemp responded: ""britain is working, don't let the tories wreck it again"". mr howard also paid tribute to the nation's character for its generous response to the asian quake disaster. the catastrophe was overshadowing the hopes for the future at this usually positive time of the year, mr howard said. ""we watched the scenes of destruction with a sense of disbelief. the scale, the speed, the ferocity of what happened on boxing day is difficult to grasp. ""yet britain's response has shone a light on our nation's character. the last week has shown that the warm, caring heart of britain beats as strong as ever."" he went on to reflect on the values that ""most britons hold dear"". looking ahead to the coming general election, he pledged to ""turn these beliefs into reality"" and set out the choices he says are"
2,"more reforms ahead says milburn. labour will continue to pursue controversial reforms if it wins a third term in power, the party's election chief alan milburn has said. he pledged labour would encourage more people to achieve their aspirations. ""what we want is for more people to earn and own,"" mr milburn told bbc radio 4's today show. tory shadow chancellor oliver letwin called labour ""a brilliant machine for talking about things"" but said it did not deliver policies the country needs. meanwhile, the liberal democrats' president simon hughes said: ""new labour has lost people's confidence in a way old labour never did."" mr milburn told today that labour wanted policies which encouraged increased social mobility in britain. pressed on incapacity benefits, he said the tax and welfare system must ""provide the right incentives to people"". ""no-one is talking about driving people into work but what we do know is there are one million people on incapacity benefit who want the opportunity to work, providing the right level of support is there for them"". however, backbench labour mp karen buck warned against proposed changes in such benefits. she told the today programme: ""if the policy is seen as being about how do you make the"
2,"hatfield executives go on trial. engineering firm balfour beatty and five railway managers are to go on trial for manslaughter over the hatfield rail crash in 2000. four people died when a section of rail broke and a high speed train derailed. balfour beatty's railway maintenance arm was in charge of the upkeep of the line at hatfield, hertfordshire. balfour beatty managers anthony walker and nicholas jeffries, and railtrack managers alistair cook, sean fugill and keith lea all face individual charges. all five men, along with four others, are also accused of breaches of health and safety laws. balfour beatty rail maintenance faces a corporate manslaughter charge. it is expected the trial could last as long as a year. the accident, on 17 october 2000, happened when the london to leeds express came off the tracks at 115 mph, when it was derailed by a cracked section of rail. the accident on the east coast main line sparked major disruption. the overall responsibility for the line was railtrack's - the company that has now become network rail. those who died in the accident were steve arthur, 46, from pease pottage, west sussex; peter monkhouse, 50, of headingley, leeds; leslie gray, 43, of tuxford, nottingham; and"
2,"labour targets 'hardcore truants'. a fresh crackdown on persistent truants in england has been launched by education secretary ruth kelly. serial truants make up one in 13 pupils. previous initiatives brought 40,000 pupils back to school since 1997, according to official statistics. parenting contracts, penalty notices and ""fast track"" prosecution systems have been used to tackle what has been a stubborn problem. it is thought that nearly half a million children skip school each day. tories say labour's previous success regarding the issue came because it tackled the easy part of the problem by reducing authorised absence, where parents are permitted to take children out of school. such absences are often due to family holidays. however, serial truants avoid the classroom despite government schemes costing â£885m. those missing classes are more likely to become involved in crime as well as failing academically. measures such as parenting contracts and penalty notices were adopted by most local education authorities last term and come into force in the remainder this term. in one local education authority alone 800 parents were warned they would receive a penalty notice unless their child's attendance improved. the tough stance paid off with just 24 issued, while attendance improved in 776 cases."
2,"mps criticise child access system. divorced parents seeking access to their children are often disadvantaged by the legal system, mps have said. the constitutional affairs select committee said parents with custody could exploit delays in the system to stop former partners gaining access. courts should be used as a last resort, but where they are, their orders should be enforced more rigorously, mps said. but they rejected the claim made by some campaign groups that there should be a legal presumption of equal access. currently the presumption is that the interests of the child are paramount. ""an arbitrary 'template' imposed on all families, whatever the needs of the child, would relegate the welfare of individual children to a secondary position,"" the mps said. they said the law should be changed to require family courts specifically to take account of the importance of sustaining the relationship between the child and the non-resident parent in contested cases. this would ""reassert the rights of non-resident parents to contact with their children, as well as the rights of children to contact with both their parents, while maintaining sufficient flexibility to cope with issues of safety"", they said. delays in court hearings and the inability to effectively enforce court orders"
2,"defiant hunts put ban to the test. thousands of hunt supporters have been out on the first day of hunting in england and wales after the ban on hunting with dogs came into force. the countryside alliance called on hunt supporters to meet as normal, but vowed to stay within the law. although hunting with dogs is now a criminal offence, exercising hounds, chasing a scent trail and flushing out foxes to be shot are still legal. one anti-hunt protester was taken to hospital after a violent clash in kent. the man suffered facial injuries after an incident involving a group of men at the end of the east kent hunt, near ashford. in wiltshire, police arrested four men under the new law suspected of hunting with dogs. the group, from south wales and ireland, have been released on bail but police say they may face prosecution under new poaching laws. it is believed more than 270 hunts went out on saturday, just one day after the ban came in. they were greeted by big crowds in many areas of the country, with actor jeremy irons and former minister kate hoey among the supporters. anti-hunt groups - such as the league against cruel sports - deployed 100"
2,"labour's election love-in. peace and love have been in short supply in the labour party in recent days. if press reports are to be believed, alan milburn and gordon brown have been at each other's throats over the contents of labour's next election manifesto. but the pair were all smiles on tuesday morning, as they joined john prescott to unveil labour's latest poster campaign. the event - at old billingsgate fish market on the banks of the thames - was a carefully choreographed show of unity. and the surest sign yet that we are heading for a general election in the next few months. it was also one of the most bizarre photo opportunities of recent years. the first inkling something slightly odd was afoot was when - in place of the soft rock music normally chosen for such occasions - labour's speakers crackled to life with the sound of booker t and the mgs. then a vw camper van trundled into view, decked out in that most mind-bending of psychedelic messages - ""lowest mortgage rate for 40 years"". as the side-door slid open, it looked for one glorious moment as if the cabinet had decided to bury their differences and go on"
2,"top tories on lib dem 'hit list'. the liberal democrats are aiming to unseat a string of top tories - including leader michael howard - at the next general election. mr howard's seat is at the top of the liberal democrats' list. others targeted include oliver letwin, david davis and theresa may, lib dem's elections chief lord rennard said. he said it was ""nothing personal"" but that ""very many of the prominent conservatives"" had slender leads in seats where the lib dems were second. in 2001, michael howard won the folkestone & hythe seat with 20,645 votes, compared to 14,738 for the liberal democrat candidate peter carroll, giving the tory leader a majority of 5,907. asked if this amounted to the party's much vaunted ""decapitation strategy"" lord rennard said it was not a term he had ever used. but he urged labour supporters to vote tactically to remove prominent conservatives. ""i just don't think labour voters in these sort of seats could resist the temptation to use their votes effectively to remove a conservative."" he denied this strategy was opportunism, insisting the lib dem's policies on issues such as tuition fees, the council tax and free care for the elderly appealed ""to all sides of the political"
2,"at a glance: tory health checks. the uk' opposition conservatives have unveiled plans to introduce health checks for immigrants if they win the general election. here's a guide to the plan: people coming to live and work in britain from outside the eu. if they plan to stay six months or more and are from a country with lots of tb, they would have to have a chest x-ray and further tests if appropriate. all people from outside the european union who want to stay a year or more will have to undergo a full medical. tuberculosis, hepatitis b and hiv. a positive test for tb would automatically mean visa applications being turned down. all other conditions would be dealt with on a case by case basis. people would have to prove they have an acceptable standard of health and are unlikely to be a danger to public health in the uk, or impose significant costs or demands on the nhs. they would also, if appropriate, have to be able to undertake the work or study they applied to come here for. people coming to britain for less than six months would not be medically tested unless they intended to work in health care, childcare or"
2,"councils prepare to set tax rises. council tax in scotland is set to rise by an average of about 4% in the coming year, bbc scotland has learned. authorities will decide final figures on thursday when projected increases will be more than twice the rate of inflation, which is currently 1.6%. the finance minister has urged councils to limit increases but they have warned that they will struggle to maintain services unless funding is increased. they say much additional government money is for new initiatives. scottish finance minister, tom mccabe msp, said: ""last week in parliament i announced an additional â£419m for core expenditure to local government in scotland. ""that's a 5.5% increase and sits against an inflation rate of 1.6%, so i think we have quite rightly said to councils this year that we would at the very least ask them to exercise restraint."" mr mccabe is also looking for local authorities to become more efficient and save money in coming years. he told bbc radio scotland's sunday live programme: ""here in scotland we have 32 councils who all have their own individual collection systems for council tax, they have their own payroll systems and their own human resource systems. ""we think there has to"
2,"galloway targets 'new labour' mp. george galloway is to stand against pro-iraq war labour mp oona king at the next general election. mr galloway, who on thursday won â£150,000 in libel damages from the daily telegraph said he would contest bethnal green, in london, for respect. the glasgow kelvin mp, who was expelled from labour over his anti iraq war stance, accused ms king of being a ""new labour stooge"". ms king said she was ""delighted"" at the chance to take on mr galloway. mr galloway's current constituency is set to disappear under planned boundary changes in scotland. the 50-year-old mp launched respect, the unity coalition, in january along with 1,000 anti-war activists, and the muslim association of britain. the party's declared aims are an end to the occupation of iraq, the repeal of anti-union laws and the end of privatisation. speaking from a cafe in brick lane, east london, mr galloway said he had accepted the party's invitation to stand with ""great honour and pride"". he added: ""here in this constituency of bethnal green and bow there is a new labour stooge mp. ""a stooge who will sing any song, make any speech, do any dance, do anything she is told to by tony"
2,"terror detainees win lords appeal. detaining foreign terrorist suspects without trial breaks human rights laws, the uk's highest court has ruled. in a blow to the government's anti-terror measures, the house of lords law lords ruled by an eight to one majority in favour of appeals by nine detainees. most of the men are being indefinitely held in belmarsh prison, south london. the law lords said the measures were incompatible with european human rights laws. the men will stay behind bars while ministers decide how to react. the ruling creates a major problem for charles clarke on his first day as home secretary following david blunkett's resignation. the liberal democrats say mr clarke should use the fact he is new to the job to take issue with a law established by his predecessor, david blunkett. belmarsh prison has been dubbed britain's guantanamo bay by civil rights campaigners opposed to the use of emergency anti-terror laws. the detainees took their case to the house of lords after the court of appeal backed the home office's powers to hold them without limit or charge. the government opted out of part of the european convention on human rights concerning the right to a fair trial in order to"
2,"taxes must be trusted - kennedy. public trust in taxes is breaking down because labour and tories are not being straight with people on the issue, lib dem leader charles kennedy has said. a day ahead of the government's pre-budget report, mr kennedy used a speech to say his party was facing up to ""painful economic realities"". he said the current level of taxation was about right, although he would put a new 50% tax on top earners. other parties have accused the lib dems of making uncosted promises. mr kennedy made it clear he was determined to counter that accusation. the lib dems have already published what they say are the full costings for all their plans and wednesday's speech did not announce new policies. speaking at the commonwealth club, mr kennedy said it was critical for a political party to have economic credibility, both on what it promised and what it was expected to deliver. he said. ""budgets have to add up. tough choices are needed in public spending."" the lib dems would cut ""low priority"" spending, including the government's id cards scheme and the child trust fund. those cutbacks would free up funds for increasing basic state pensions for over-75s, putting more police"
2,"howard's unfinished business. ""he's not finished yet,"" whispered the conservative party person as your reporter attempted to slip quietly from the hall. and indeed he wasn't. michael howard had already broken away from the printed text of his speech, at his party's spring conference in brighton, to deliver a smart rebuff to peter hain's description of him as an ""attack mongrel"", claiming such personal abuse meant labour was ""rattled"" by the tory challenge. and here he was again, moving to the front of the stage as the party faithful rose to their feet in applause, to make a personal, ad-libbed appeal to them to go out and fight for victory. ""one day you will be able to tell your children and grandchildren as i will tell mine, 'i was there. i did my bit. i played my part. i helped to win that famous election - the election that transformed our country for the better'."" the speech, which was peppered with references to mr howard's humble beginnings as the ""child of immigrants"", had been introduced by his son nick, a trainee vicar, who praised his father's honesty. ""i always know where i am with him because all my life he has meant what"
2,"'best person' for top legal job. the ""best person for the job"" should be appointed lord chancellor, and not necessarily a lawyer or mp, the courts minister has told mps. under reforms, the post of lord chancellor is to be stripped of its judicial functions. ""the lord chancellor...no more needs to be a lawyer than the secretary of health needs to be a doctor,"" said courts minister christopher leslie. the constitutional reform bill was entering its second reading on monday. mr leslie said: ""the prime minister should be able to appoint the best person for the job whether they sit in the house of lords or the house of commons."" under the reforms, the law lords will also be replaced as the uk's highest legal authority by a supreme court and judges will be appointed by an independent panel rather than ministers. in december the lords rejected a plea by current lord chancellor lord falconer that the holder of the job should not necessarily be a lawyer or a peer. the peers voted by 229 to 206 to say in law that lord chancellors must also be peers. the debate was carried over from the last parliamentary session, but with an impending general election time is"
2,"butler launches attack on blair. former civil service chief lord butler has criticised the way tony blair's government operates, accusing it of being obsessed with headlines. he also attacked the way the iraq war was ""sold"" to the public, with important warnings on the strength of the intelligence left out. tory leader michael howard said lord butler had given the ""most damaging testimony"" he could remember. but downing street said mr blair should be judged by results not his style. lord butler said mr blair bypassed the cabinet and relied instead on small, informal groups of advisers to help him make decisions. the prime minister's official spokesman said the cabinet was still used to achieve a consensus on important issues. but he added: ""you cannot, in a modern government, take every decision in cabinet. it's just not possible."" lord butler said the government had too much freedom to ""bring in bad bills"" and ""to do whatever it likes"" and it relied too much on the advice of political appointees. the former cabinet secretary said in an interview with the spectator magazine: ""i would be critical of the present government in that there is too much emphasis on selling, there is too much central control and"
2,"ministers lose slopping out case. the scottish executive has lost an appeal against an inmate's compensation for being forced to slop out in prison. armed robber robert napier, 25, won â£2,450 after he claimed he suffered an outbreak of the skin complaint, eczema, when slopping out at barlinnie prison. napier said that the practice, where prisoners use buckets in their cells as toilets, breached his human rights. on thursday, the court of session threw out a move by the executive to apply a more rigorous standard of proof. the executive faces more than 1,000 similar claims for damages from prisoners and former inmates. more than 310 actions have already been raised in the court of session and sheriff courts in scotland. an executive spokesman said: ""we will study this judgement in detail. much has changed to address the issues raised in the napier case, for example, slopping out has ended at barlinnie and work in other prisons is being accelerated. ""today's judgement does not affect the outcome of other cases."" napier, a remand prisoner at the time, raised a legal challenge in 2001 under the european convention on human rights, in which he sought â£5,000. he was awarded compensation last april after winning his case."
2,"blair returns from peace mission. prime minister tony blair has arrived back from his diplomatic mission to the middle east to try to resurrect the peace process. mr blair held talks with his israeli counterpart, ariel sharon, and the palestinian leader, mahmoud abbas. he confirmed that a renewed drive to reform the palestinian authority and address security issues would come at a london conference in march. mr blair also made a surprise trip to iraq this week. the israelis described the meeting as important but said they would not need to attend. mr blair briefly visited the tomb of yasser arafat in ramallah - the first world leader to do so. he nodded briefly towards the tomb, rather than lay a wreath, in what palestinian officials said was a compromise gesture agreed at the last minute. the bbc's paul reynolds says the london conference will be a limited measure to shore up the leadership of mahmoud abbas, also known as abu mazen, who is expected to win the palestinian presidential election on 9 january. at a news conference following talks with mr blair, mr abbas said the british prime minister was ""in a unique position to help us progress in our peaceful pursuit"". he added:"
2,"hague's six-figure earnings shown. the rewards of leaving front-bench politics are shown in the latest annual register of members' interests. the register shows former tory leader william hague earning up to â£820,000 on top of his mps' salary, much of it from speaking fees. his former shadow chancellor michael portillo makes up to â£560,000 a year - partly because of speeches and tv work. ex-health secretary alan milburn earned up to â£85,000 from speeches, articles and advice while not in the cabinet. mr milburn was away from the frontbench for just more than a year between stepping down as health secretary and becoming labour's election supremo. his declared interests include â£20,000 from newspaper articles and fees of up to â£35,000 for four speeches. he also commanded a salary of between â£25,000 and â£35,000 for being on investment company bridgepoint capital's european advisory committee. his time out of office will, however, have lost him his â£71,433 minister's salary. mr hague's work outside parliament included two one-man shows, which with other speaking fees netted him up to â£480,000. he also earned up to â£195,000 for a weekly column in the news of the world, and between â£5,000 and â£10,000 for presenting bbc'2's have i got news"
2,"'no-one can define new hunt ban'. the new law banning hunting with dogs is ""so poorly drafted"" no-one can define the offence, pro-hunt mps say. the accusation came after it emerged a devon man had been told he could use his four dogs to ""chase away unwanted animals"" from his farm. because he did not intend to kill deer or foxes it was not hunting. lib dem mp lembit opik said ministers had invented a new category of hunting - chasing away - and asked how police were supposed to interpret the rules. north devon landowner giles bradshaw was put in touch with the middle way group, of which mr opik is a co-chairman, after he had been in contact with the rural affairs ministry, defra. he had asked whether his technique of using his four dogs to frighten off deer and foxes would be outlawed under the hunting act. mr bradshaw was initially told it was an offence - prompting him to complain. the middle way group also said mr bradshaw would be put in a position where he would have to buy a rifle to shoot animals that would have previously gone free. in a later conversation mr bradshaw was told that according to"
2,"short attacks us over tsunami aid. former cabinet minister clare short has criticised the us-led tsunami aid coalition, saying the un should be leading efforts. president bush has announced that an alliance of the us, india, australia and japan will co-ordinate a humanitarian drive. but ms short said the effect of the parallel coalition would be to undermine the un. she said only the un had the ""moral authority"" to lead the relief work. ms short resigned as international development secretary over the iraq war. ""i think this initiative from america to set up four countries claiming to co-ordinate sounds like yet another attempt to undermine the un when it is the best system we have got and the one that needs building up,"" she said. ""only really the un can do that job,"" she told bbc radio four's pm programme. ""it is the only body that has the moral authority. but it can only do it well if it is backed up by the authority of the great powers."" ms short said the countries involved could not boast good records on their response to major disasters. the us was ""very bad at coordinating with anyone"" and india had its own problems, ms short said. ""i"
2,"lib dems unveil election slogan. the liberal democrats will present themselves as ""the real alternative"" in the forthcoming general election campaign, charles kennedy has said. unveiling the slogan at the party's spring conference, he said there was no ""glass ceiling"" to its ambitions. he told delegates that labour had abused the public's trust and that the tories had failed to oppose them. in response, the conservatives insisted that theirs was the party that understood the ""forgotten majority"". speaking in harrogate mr kennedy said: ""people want a credible, principled political party which offers a different vision of what britain can be."" only the liberal democrats stood against the iraq war, he said, and they had also provided strong opposition to the government's plans on id cards, anti-terror measures and taxation. he said: ""if you voted conservative in 2001 ... what good did it do you? your vote was wasted. ""what people needed was ... a party which was listening to their concerns; a party which was prepared to stand up and say so; a party which said no to the prime minister."" responding to the claims tory party co-chairman liam fox said: ""like labour, the lib dems are soft on crime, support higher taxes, oppose controlled"
2,"whitehall shredding increasing - tories. civil servants have drastically stepped up the shredding of official documents, figures compiled by the tories suggest. some government departments had doubled the number of documents being shredded ahead of the freedom of information act's implementation on 1 january. departments for defence, environment and trade, which had all increased file destruction, said they were following rules governing public records. but the tories want the information commissioner to investigate. the freedom of information act will for the first time give members of the public access to government records previously kept secret for 30 years. but bbc political correspondent james hardy said the prospect of outsiders poking their noses into the inner workings of whitehall appeared to be causing jitters among the mandarins. liberal democrat alan beith - who chairs the select committee which monitors the department of constitutional affairs - said if the claims were true, whitehall was ""acting entirely against the spirit of the new act"". ""both the information commissioner and the select committee will have to keep this issue under very close scrutiny."" fellow lib dem norman baker said the episode painted an ""unflattering picture of the inner workings of government"". ""it is clear that the government's initial enthusiasm"
2,"lib dems demand new inquiry. a judge should look into the david blunkett controversy as key questions remain unanswered, the lib dems say. sir alan budd's inquiry linked the ex-home secretary to the speeding up of a visa claim by his ex-lover's nanny. but he could not say whether mr blunkett had treated the nanny as a special case or had used her as an example of immigration problems. lib dem spokesman mark oaten said the number of officials who had forgotten what happened was worrying. he told bbc news: ""i'm extremely concerned that 20 individuals appear to have forgotten what happened or more suspiciously are not prepared to say what happened. ""that must be bad for government, it must be bad for public confidence in the system."" mr oaten said people would be mystified why sir alan's inquiry failed to uncover why processing of the visa application was speeded up. he said: ""there is a strong case for a judge-led judicial review of this because, of course, next time it happens it may not be about a nanny and their visa. it may be about something even more important than that. ""so we do need to understand what took place and who was involved."""
2,"blair prepares to name poll date. tony blair is likely to name 5 may as election day when parliament returns from its easter break, the bbc's political editor has learned. andrew marr says mr blair will ask the queen on 4 or 5 april to dissolve parliament at the end of that week. mr blair has so far resisted calls for him to name the day but all parties have stepped up campaigning recently. downing street would not be drawn on the claim, saying election timing was a matter for the prime minister. a number 10 spokeswoman would only say: ""he will announce an election when he wants to announce an election."" the move will signal a frantic week at westminster as the government is likely to try to get key legislation through parliament. the government needs its finance bill, covering the budget plans, to be passed before the commons closes for business at the end of the session on 7 april. but it will also seek to push through its serious and organised crime bill and id cards bill. mr marr said on wednesday's today programme: ""there's almost nobody at a senior level inside the government or in parliament itself who doesn't expect the election"
2,"teens 'know little' of politics. teenagers questioned for a survey have shown little interest in politics - and have little knowledge. only a quarter of 14-16 year olds knew that labour was the government, the tories were the official opposition and the lib dems were the third party. almost all could identify tony blair, but only one in six knew who michael howard was, and just one in 10 recognised charles kennedy. the icm survey interviewed 110 pupils for education watchdog ofsted. nearly half those pupils polled said it was not important for them to know more about what the political parties stand for. and 4% of those questioned thought the conservatives were in power - while 2% of them believed the lib dems were. the survey also looked at issues of nationality. it found the union flag and fish and chips topped the list of symbols and foods associated with being british. many of the pupils also looked on themselves as english, scottish or welsh, rather than british; while the notion of being european hardly occurred to anyone."
2,"no to royal succession shake-up. a labour peer has withdrawn proposals to give female members of the royal family the same rights as males. the legislation would have ended the right of male heirs with older sisters to succeed to the crown. it would also have torn up ancient legislation banning heirs to the throne marrying roman catholics. but the government refused to back lord dubs' succession to the crown bill, saying it was too complex and raised too many constitutional issues. the lord chancellor, lord falconer, agreed the 1701 act of settlement, which governs the succession, was discriminatory but added that ""for all practical purposes its effects are limited"". the changes proposed by lord dubs were a ""complex and controversial undertaking raising major constitutional issues"", he said. lord falconer said there were 22 members of the royal family in the line of succession after the prince of wales - all of who were eligible to succeed and had been unaffected by the act. ""it is not a simple matter that can be tinkered with lightly. while we wish to remove all forms of discrimination... this isn't the proper form,"" he added. he did not rule out change in the future but said if lord"
3,"verdict delay for greek sprinters. greek athletics' governing body has postponed by two weeks the judgement on sprinters costas kenteris and katerina thanou for missing doping tests. the pair are facing lengthy bans for the missed tests, including one on the eve of last year's athens olympics. they were set to learn their fate by the end of february, but late evidence from them has pushed the date back. ""a decision is now expected by around mid-march,"" said one of their lawyers, michalis dimitrakopoulos. kenteris, 31, who won the men's 200m title at the 2000 sydney games and thanou, 30, who won the women's 100m silver medal in sydney, face a maximum two-year ban if found guilty. the athletes, who spectacularly withdrew from the athens olympics, have been suspended by the international association of athletics federations (iaaf) for missing the three tests. the iaaf said the sprinters had failed to provide samples for tests in tel aviv, chicago and athens and ordered greek athletic's governing body, segas, to hold a disciplinary inquiry. the athletes also face a criminal hearing in greece over the missed drugs tests and have been charged with faking a motorcycle accident on the day of the athens test, which led to"
